1.8,57,65,100,100,100,-1,-1,25,25,25,25
1.8,56,63,100,100,100,-2,-4,25,25,25,27
1.8,54.5,59.5,100,100,100,-3,-7,25,25,25,29
1.8,52.5,54.5,100,100,100,-4,-10,25,25,25,31
1.8,50,48,100,100,100,-5,-13,25,25,25,33
3.15,48,41,41,100,100,-4,-14,-14,25,25,33
4.5,46.5,46.5,33.5,100,100,-3,-3,-15,25,25,33
5.4,89,45,25.5,100,100,-15,-3,-16,25,25,33
6.75,81,43.5,43.5,100,100,-16,-3,-3,25,25,33
8.1,72.75,72.75,41.5,100,100,-16.5,-16.5,-4,25,25,33
8.1,63.25,63.25,38,100,100,-19,-19,-7,25,25,35
9,100,54.25,34,100,100,25,-18,-8,25,25,35
9,100,46.75,30.5,100,100,25,-15,-7,25,25,33
9,100,40.75,27.5,100,100,25,-12,-6,25,25,31
9,100,36.25,25,100,100,25,-9,-5,25,25,29
9,100,33.25,23,100,100,25,-6,-4,25,25,27
9,100,31.75,21.5,100,100,25,-3,-3,25,25,25
9,100,30.75,19.5,100,100,25,-2,-4,25,25,25
9,100,30.25,17,100,100,25,-1,-5,25,25,25
9,100,30.25,14,100,100,25,0,-6,25,25,25
9,100,30.75,8,100,100,25,1,-15,25,25,25
9,100,31.75,0.5,100,100,25,2,-15,25,25,25
9,100,32.25,1,100,8,25,1,-11,25,17,27
9,100,32.25,5.5,100,6,25,0,-19,25,14,29
9,100,32.75,27.5,100,4.25,25,1,-10,25,19.5,29
9,100,33.75,23,100,13.5,25,2,-9,25,18.5,29
9,100,34.25,18,100,23.25,25,1,-10,25,19.5,31
9,100,35.25,13.5,100,32.5,25,2,-9,25,18.5,31
9,100,35.25,8.5,100,42.25,25,0,-10,25,19.5,33
9,100,34.25,3,100,52.5,25,-2,-11,25,20.5,35
9,100,33.25,93.25,100,2,25,-2,-2,25,10,35
7.65,32.25,32.25,92.25,100,6.5,-2,-2,-2,25,9,35
6.3,31.25,91.25,91.25,100,11.5,-2,-2,-2,25,10,35
5.4,30.25,90.25,9.5,100,77.75,-2,-2,-2,25,6,35
5.4,29.25,89.25,8.5,100,80.25,-2,-2,-2,25,5,35
5.4,28.25,88.25,7.5,100,83.25,-2,-2,-2,25,6,35
5.4,27.25,87.25,6.5,100,85.75,-2,-2,-2,25,5,35
5.4,26.25,86.25,5.5,100,87.75,-2,-2,-2,25,4,35
5.4,25.25,85.25,4.5,100,89.25,-2,-2,-2,25,3,35
5.4,24.25,84.25,3.5,100,91,-2,-2,-2,25,3.5,35
5.4,23.25,83.25,2.5,100,92.75,-2,-2,-2,25,3.5,35
5.4,22.25,82.25,1.5,100,94,-2,-2,-2,25,2.5,35
5.4,21.25,81.25,0,100,95,-2,-2,-3,25,2,35
5.4,20.25,80.25,94,100,1.75,-2,-2,-2,25,3.5,35
5.4,19.25,79.25,93,100,3,-2,-2,-2,25,2.5,35
5.4,18.25,78.25,92,100,4.5,-2,-2,-2,25,3,35
5.4,17.25,77.25,91,100,5.5,-2,-2,-2,25,2,35
5.4,16.25,76.25,90,100,6.5,-2,-2,-2,25,2,35
5.4,14.75,75.25,89,100,8,-3,-2,-2,25,3,35
4.05,74.25,74.25,88,86,9,-2,-2,-2,2,2,35
2.7,73.25,87,87,87,10.5,-2,-2,-2,2,3,35
1.8,72.25,86,100,88,100,-2,-2,25,2,25,35
1.8,71.25,85,100,89,100,-2,-2,25,2,25,35
1.8,70.25,84,100,90,100,-2,-2,25,2,25,35
1.8,69.25,83,100,91,100,-2,-2,25,2,25,35
1.8,68.25,82,100,92,100,-2,-2,25,2,25,35
1.8,67.25,81,100,93,100,-2,-2,25,2,25,35
1.8,66.25,80,100,94,100,-2,-2,25,2,25,35
1.8,65.25,79,100,95,100,-2,-2,25,2,25,35
1.8,64.25,78,100,96,100,-2,-2,25,2,25,35
1.8,63.25,77,100,97,100,-2,-2,25,2,25,35
1.8,62.25,76,100,98,100,-2,-2,25,2,25,35
1.8,61.25,75,100,99,100,-2,-2,25,2,25,35
1.8,60.25,74,100,100,100,-2,-2,25,25,25,35
1.8,59.25,73,100,100,100,-2,-2,25,25,25,35
1.8,58.25,72,100,100,100,-2,-2,25,25,25,35
1.8,57.25,70.75,100,100,100,-2,-2.5,25,25,25,35
1.8,56.25,69.75,100,100,100,-2,-2,25,25,25,35
1.8,55.25,68.25,100,100,100,-2,-3,25,25,25,35
1.8,54.25,67.25,100,100,100,-2,-2,25,25,25,35
1.8,53.25,65.75,100,100,100,-2,-3,25,25,25,35
1.8,52.25,64.75,100,100,100,-2,-2,25,25,25,35
1.8,51.25,63.75,100,100,100,-2,-2,25,25,25,35
1.8,50.25,62.5,100,100,100,-2,-2.5,25,25,25,35
1.8,49.25,61,100,100,100,-2,-3,25,25,25,35
1.8,47.75,59.25,100,100,100,-3,-3.5,25,25,25,35
1.8,46,57.25,100,100,100,-3.5,-4,25,25,25,35
1.8,43.75,54.75,100,100,100,-4.5,-5,25,25,25,35
1.8,41.5,51.75,100,100,100,-4.5,-6,25,25,25,35
1.8,38.75,48.25,100,100,100,-5.5,-7,25,25,25,35
1.8,35.75,44.25,100,100,100,-6,-8,25,25,25,35
3.15,33,39.75,39.75,100,98,-5.5,-9,-9,25,2,35
4.5,29.75,29.75,34.75,100,99,-6.5,-6.5,-10,25,2,35
4.5,27,27,30.25,100,99,-5.5,-5.5,-9,25,0,33
4.5,24.75,24.75,26.25,100,98,-4.5,-4.5,-8,25,-2,31
4.5,23,23,22.75,100,96,-3.5,-3.5,-7,25,-4,29
4.5,21.75,21.75,19.75,100,93,-2.5,-2.5,-6,25,-6,27
4.5,21,21,17.25,100,89,-1.5,-1.5,-5,25,-8,25
4.5,20.75,20.75,15.25,100,84,-0.5,-0.5,-4,25,-10,23
4.5,21,21,13.75,100,78,0.5,0.5,-3,25,-12,21
5.4,31,20.75,11.75,1.25,72.5,-5.5,-0.5,-4,-4.5,-11,21
5.4,1.5,22,10.25,100,65.75,5.5,2.5,-3,25,-13.5,19
5.4,4.75,24.25,9.75,100,57.75,6.5,4.5,-1,25,-16,17
5.4,6.5,25.25,7.75,100,50.75,3.5,2,-4,25,-14,19
5.4,7.75,26.5,5.5,100,44.25,2.5,2.5,-4.5,25,-13,19
5.4,7.5,26.5,2.75,100,39.25,-0.5,0,-5.5,25,-10,21
5.4,5.75,25,52.75,100,0.5,-3.5,-3,2.5,25,6.5,23
5.4,2.5,23,53.5,100,4.25,-6.5,-4,1.5,25,7.5,25
5.4,6.5,20.5,53.75,2.25,8.5,-9,-5,0.5,9.5,8.5,27
4.05,18.5,18.5,54.5,71,12.25,-4,-4,1.5,-6,7.5,27
2.7,17,55.75,55.75,68.25,16.5,-3,2.5,2.5,-5.5,8.5,27
1.8,16,57.5,100,65.25,100,-2,3.5,25,-6,25,27
1.8,15.5,59.75,100,62.25,100,-1,4.5,25,-6,25,27
1.8,15.5,62.5,100,59.5,100,0,5.5,25,-5.5,25,27
1.8,16,65.5,100,56.5,100,1,6,25,-6,25,27
1.8,17,68.5,100,54,100,2,6,25,-5,25,27
1.8,18.5,71.5,100,51.5,100,3,6,25,-5,25,27
1.8,20.5,74.5,100,48.75,100,4,6,25,-5.5,25,27
1.8,23,77.5,100,45.75,100,5,6,25,-6,25,27
1.8,26,80.5,100,42.75,100,6,6,25,-6,25,27
1.8,29,83.5,100,40.25,100,6,6,25,-5,25,27
1.8,32,86.5,100,37.5,100,6,6,25,-5.5,25,27
1.8,35,89.5,100,35,100,6,6,25,-5,25,27
1.8,38,92.5,100,33,100,6,6,25,-4,25,27
1.8,41,95.5,100,30.75,100,6,6,25,-4.5,25,27
1.8,44,98.5,100,28.5,100,6,6,25,-4.5,25,27
1.8,47,100,100,26.5,100,6,25,25,-4,25,27
1.8,50,100,100,25,100,6,25,25,-3,25,27
1.8,53,100,100,23.25,100,6,25,25,-3.5,25,27
1.8,56,100,100,21.25,100,6,25,25,-4,25,27
1.8,58,100,100,20.25,100,4,25,25,-2,25,29
1.8,59,100,100,20.5,100,2,25,25,0.5,25,31
1.8,59,100,100,22.25,100,0,25,25,3.5,25,33
1.8,58,100,100,25.5,100,-2,25,25,6.5,25,35
1.8,57,100,100,28.75,100,-2,25,25,6.5,25,35
1.8,55.5,100,100,31.5,100,-3,25,25,5.5,25,35
1.8,54,100,100,34.5,100,-3,25,25,6,25,35
1.8,53,100,100,37,100,-2,25,25,5,25,35
1.8,52,100,100,39,100,-2,25,25,4,25,35
1.8,51,100,100,40.5,100,-2,25,25,3,25,35
1.8,50,98.25,100,42.5,100,-2,-6,25,4,25,35
1.8,48.5,94.75,100,44,100,-3,-7,25,3,25,35
1.8,46.75,90.75,100,45.5,100,-3.5,-8,25,3,25,35
1.8,44.5,86.25,100,47,100,-4.5,-9,25,3,25,35
1.8,41.75,81.25,100,48.5,100,-5.5,-10,25,3,25,35
1.8,38.5,75.75,100,50,100,-6.5,-11,25,3,25,35
1.8,34.75,69.75,100,52,100,-7.5,-12,25,4,25,35
1.8,30.5,63.25,100,53.5,100,-8.5,-13,25,3,25,35
1.8,25.75,56.75,100,54.5,100,-9.5,-13,25,2,25,35
1.8,20.5,50.5,100,55.5,100,-10.5,-12.5,25,2,25,35
1.8,14.75,44.25,100,56.5,100,-11.5,-12.5,25,2,25,35
1.8,8.5,37.5,100,58,100,-12.5,-13.5,25,3,25,35
1.8,1.75,30.25,100,3,100,-13.5,-14.5,25,23.5,25,35
1.8,36.25,23.5,100,5.5,100,-8.5,-13.5,25,14.5,25,35
1.8,33.5,18.25,100,11.5,100,-5.5,-10.5,25,12,25,33
3.15,31.25,13.5,13.5,17.25,96.75,-4.5,-9.5,-9.5,11.5,0,33
4.5,29.5,29.5,9.25,23.5,96.75,-3.5,-3.5,-8.5,12.5,0,33
5.4,33.75,28.25,5.5,20.75,96.75,-3.5,-2.5,-7.5,7.5,0,33
5.4,31.5,26.5,1.25,26,97.75,-4.5,-3.5,-8.5,10.5,2,35
5.4,29.75,25.25,93,31.25,2.5,-3.5,-2.5,-2.5,10.5,7.5,35
