5.4,48,100,100,100
5.4,48.25,100,100,100
5.4,47.25,100,100,100
5.4,45,100,100,100
5.4,41.75,100,100,100
5.4,37.5,100,100,100
5.4,33,100,100,100
5.4,28.75,100,100,100
5.4,24,100,100,100
5.4,19.5,100,100,100
5.4,15.5,100,100,100
5.4,11.5,100,100,100
4.05,100,100,100,100
2.7,97,100,100,100
1.8,89.75,100,100,100
1.8,82,100,100,100
1.8,73.75,100,100,100
1.8,65,100,100,100
1.8,56.25,100,100,100
1.8,47.25,100,100,100
1.8,38,100,100,100
1.8,28.25,100,100,100
1.8,18.75,100,100,100
1.8,9.75,100,100,100
1.8,1.25,100,100,100
1.8,51,100,6.75,100
1.8,45,100,14.25,100
1.8,39.5,100,21.75,100
1.8,34.25,100,28.75,100
1.8,29.5,100,35.75,100
1.8,24.25,100,42.25,100
1.8,19.25,100,48.25,100
1.8,14.75,100,54.75,100
1.8,10,100,60.75,100
1.8,5.5,100,66.25,100
1.8,1.5,100,71.75,100
1.8,64,100,2.75,100
1.8,62.5,100,6.5,100
1.8,61.5,100,10.5,100
1.8,60.25,100,14.75,100
1.8,58.75,100,19.5,100
1.8,57.75,100,23.75,100
1.8,56.5,100,27.5,100
1.8,55,100,30.75,100
1.8,54,100,33.5,100
1.8,53,100,36,100
1.8,51.5,100,39,100
1.8,50.5,100,41.5,100
1.8,49.5,100,43.5,100
1.8,48.5,100,45.5,100
1.8,47.5,100,47,100
1.8,46.25,100,48.25,100
1.8,44.75,100,49.5,100
1.8,43.75,100,50.75,100
1.8,42.75,100,51.75,100
1.8,41.75,100,52.75,100
1.8,40.75,100,53.75,100
1.8,39.5,100,55,100
1.8,37.75,100,56,100
1.8,36,100,57,100
1.8,34.5,100,58,100
1.8,33.5,100,59,100
1.8,32.5,100,60,100
1.8,31.5,100,61,100
1.8,30.25,100,62,100
1.8,28.5,100,63,100
1.8,27.25,100,64.25,100
1.8,25.5,100,65.5,100
1.8,23.25,100,66.5,100
1.8,20.5,100,68,100
1.8,17.25,100,69,100
1.8,13.5,100,70,100
1.8,9.25,100,71.25,100
1.8,4.5,100,73,100
1.8,49.75,100,0.75,100
3.15,45.75,36.5,6,100
4.5,42.25,35,11.75,100
5.4,18.5,33.75,43.5,100
5.4,13.75,32.75,45.75,100
5.4,10,32.75,47.5,100
5.4,6,32.5,49.75,100
5.4,3,33,51.5,100
5.4,0,34,53.75,100
5.4,54.5,34.5,2.5,100
5.4,47.25,34.75,5.25,100
5.4,38.5,34.5,9.25,100
5.4,28.25,32.75,14.75,100
5.4,18.5,30.5,20.75,100
5.4,8.25,28,27.25,100
6.75,53,30.25,1.5,84
8.1,50,29,11.75,87.75
9,100,27.25,100,91
9,100,26,100,93.75
9,100,25,100,96
9,100,24,100,97.75
9,100,23,100,99
9,100,22,100,100
9,100,21,100,100
9,100,21,100,100
9,100,21,100,100
9,100,19.5,100,100
7.65,32.5,18.5,99.75,100
6.3,31.25,17,100,100
5.4,29.75,0.75,100,100
4.05,12.5,95,100,0.75
2.7,10.5,93,100,2.75
1.8,9,100,100,100
1.8,8,100,100,100
1.8,6.5,100,100,100
1.8,5.5,100,100,100
1.8,4,100,100,100
1.8,3,100,100,100
1.8,2,100,100,100
1.8,0.5,100,100,100
1.8,85.25,100,1.5,100
1.8,80.25,100,3,100
1.8,71.75,100,4.5,100
1.8,62.25,100,5.75,100
1.8,52.25,100,7.5,100
1.8,41.75,100,9.75,100
1.8,30.75,100,12.5,100
1.8,21.25,100,14.75,100
1.8,10.5,100,18.5,100
3.15,0.25,19.25,22.75,76.25
4.5,49.75,14.25,10.5,78.5
5.4,52.25,9.25,12.75,80.25
5.4,49.25,4,14.5,82.25
5.4,46.75,73,16,1
5.4,44,69.25,18,6.5
4.05,44.75,65.5,57.75,11.5
2.7,43.75,62.25,63.5,17
1.8,42.75,100,68.75,100
1.8,41.75,100,73.5,100
1.8,40.75,100,77.75,100
1.8,39.75,100,81.5,100
1.8,38.75,100,84.75,100
1.8,37.75,100,87.5,100
1.8,36.75,100,89.75,100
1.8,35.75,100,91.5,100
1.8,35.75,100,91.75,100
3.15,35.75,32.5,91.75,70.75
4.5,35.75,31.5,91.75,73.25
5.4,26,30,64.75,75.25
5.4,26,29,66,76.75
5.4,25.75,28.5,66.75,77.75
5.4,25.5,28.5,67.25,78.25
5.4,25.5,28.5,67.75,78.25
5.4,25.5,28,67.75,78.25
5.4,25.5,28,68,78.25
5.4,25.5,28,68,78.25
5.4,25.5,27.5,68,78.25
5.4,25.5,27.25,68.25,78.25
5.4,25.5,27.25,69,78.25
5.4,24.25,26.25,71.25,79.25
5.4,23.75,25.75,72,79.25
5.4,23.75,25.75,71.25,78.25
5.4,24.25,25.25,70.75,77.25
5.4,24.25,23.25,71.25,77.25
