5.4,47,35,100,100
5.4,44.5,28,100,100
5.4,40.5,20.5,100,100
5.4,35,12.5,100,100
5.4,28,4,100,100
5.4,19.5,80,100,5
4.05,34.5,72.5,100,13.5
5.4,1,64.5,100,21.5
5.4,12,57,8,28
5.4,6,48,18.5,35
5.4,0.5,38.5,29.5,41.5
6.75,100,17,4.5,100
8.1,100,12.25,10,100
9,100,7,100,100
9,100,1.25,100,100
9,100,1.25,100,5
9,100,20,100,11
9,100,7.75,100,19
9,100,31.5,100,4
9,100,26.75,100,15.25
9,100,22.5,100,26
9,100,18.75,100,36.25
9,100,15.5,100,46
9,100,12.75,100,55.25
9,100,10.5,100,64
9,100,8.75,100,72.25
9,100,7.5,100,80
9,100,6.5,100,87.25
9,100,5.5,100,94
9,100,4.5,100,100
9,100,3.5,100,100
9,100,2.5,100,100
9,100,1.5,100,100
9,100,0.5,100,100
9,100,100,100,0.5
9,100,100,100,1.5
9,100,100,100,2.5
9,100,100,100,3.5
9,100,100,100,4.5
9,100,100,100,5.5
9,100,100,100,6.5
9,100,100,100,7.5
9,100,99.25,100,8.5
9,100,94.5,100,9.5
7.65,84.5,90.25,100,10.5
6.3,78.5,85.75,100,12
5.4,72,9,100,31.5
5.4,65,14,100,0.25
5.4,57.5,7.75,100,10
5.4,49.5,2,100,20.25
5.4,41,96.25,100,3.25
4.05,56.75,91,31.5,8
2.7,53.25,85.25,35.5,13.25
1.8,50.25,100,39,100
1.8,47.75,100,42,100
1.8,44.75,100,44.5,100
1.8,42.25,100,46.5,100
1.8,40.25,100,48.25,100
1.8,38.75,100,49.5,100
1.8,37.5,100,50.75,100
1.8,35.75,100,52.5,100
1.8,34.5,100,53.75,100
1.8,32.75,100,55.25,100
1.8,31.5,100,57,100
1.8,30,100,59.25,100
1.8,28.75,100,61,100
1.8,27.25,100,62.5,100
1.8,26.25,100,64,100
1.8,25.25,100,66,100
1.8,24.25,100,67.5,100
1.8,24,100,67.75,100
1.8,25,100,66.75,100
1.8,25.75,100,65.75,100
1.8,26.75,100,65.25,100
1.8,26.25,100,65.75,100
1.8,24.25,100,67.75,100
1.8,22.75,100,69.25,100
1.8,20.75,100,70.25,100
1.8,18.25,100,71.5,100
1.8,15.25,100,72.5,100
1.8,11.75,100,74,100
1.8,7.75,100,75.5,100
1.8,3.25,100,77,100
1.8,26.75,100,1.75,100
1.8,21.25,100,8.25,100
1.8,17.25,100,14.25,100
1.8,13.75,100,20.75,100
1.8,10.75,100,27.75,100
1.8,8.25,100,35.25,100
1.8,6.25,100,43.25,100
1.8,4.75,100,51.5,100
1.8,3.75,100,59.25,100
1.8,4.25,100,65.5,100
1.8,5.25,100,71.25,100
1.8,5.25,100,77.5,100
1.8,5.25,100,83.25,100
1.8,5.25,100,88.5,100
1.8,5.25,100,93.25,100
1.8,5.25,100,97.5,100
1.8,5.25,100,100,100
1.8,5.25,100,100,100
1.8,5.25,100,100,100
1.8,5.25,100,100,100
1.8,5.25,100,100,100
1.8,5.25,100,100,100
1.8,5.25,100,100,100
1.8,5.25,100,100,100
1.8,5.25,100,100,100
1.8,5,100,100,100
1.8,5,100,100,100
1.8,5,100,100,100
1.8,4.75,100,100,100
1.8,4.25,100,100,100
1.8,4,100,100,100
1.8,4,100,100,100
1.8,4,100,100,100
1.8,3.5,100,100,100
1.8,2.5,100,100,100
1.8,1,100,100,100
1.8,34.5,100,1,100
1.8,25.25,100,4.5,100
1.8,16,100,8.5,100
1.8,6.5,100,13,100
3.15,51.5,29.5,2.5,90.25
4.5,47.75,28,12,91.25
5.4,3.25,27,100,92.25
5.4,2,25.5,100,93.25
5.4,1,24.5,100,94.25
5.4,82.25,23,0.5,95.25
5.4,77.75,21.75,2.5,96.25
5.4,73.75,20.75,4,97.25
5.4,70.25,19.75,5.5,98.25
5.4,67.25,18.5,6.75,99.25
5.4,64.75,17.25,8.5,100
6.75,62.75,31.5,10.25,85
8.1,60.25,30.5,12.5,89
9,100,29.5,100,92.5
9,100,28.25,100,95.5
9,100,27.25,100,98
9,100,26.25,100,100
9,100,25.25,100,100
9,100,24.25,100,100
9,100,23.25,100,100
9,100,21.75,100,100
9,100,20.75,100,100
9,100,19.75,100,100
9,100,18.75,100,100
9,100,17.75,100,100
9,100,16.75,100,100
9,100,15.25,100,100
9,100,14.25,100,100
9,100,13.25,100,100
9,100,12.25,100,100
9,100,11.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,10.25,100,100
9,100,11.25,100,100
9,100,12.25,100,100
9,100,13.25,100,100
9,100,14.25,100,100
9,100,15.25,100,100
9,100,16.25,100,100
9,100,16.25,100,100
9,100,15.25,100,100
9,100,14.25,100,100
9,100,13.25,100,100
9,100,13.25,100,100
9,100,13.25,100,100
9,100,13.25,100,100
9,100,14.25,100,100
9,100,15.25,100,100
9,100,15.25,100,100
9,100,16.25,100,100
9,100,16.75,100,100
9,100,17.75,100,100
9,100,17.75,100,100
9,100,17.75,100,100
9,100,16.75,100,100
9,100,15.75,100,100
9,100,15.75,100,100
9,100,15.75,100,100
9,100,15.75,100,100
9,100,16.75,100,100
9,100,18.75,100,100
9,100,20.75,100,100
9,100,22.5,100,100
9,100,23.25,100,100
9,100,24,100,100
9,100,25,100,100
9,100,25,100,100
7.65,19,25,74,100
6.3,13.5,25,74.5,100
6.3,6.5,24,76.25,100
6.3,88.25,22.75,0.5,100
7.65,87.25,21.25,9,100
9,100,20,100,100
9,100,18.5,100,100
9,100,17.5,100,100
9,100,16.5,100,100
9,100,15.5,100,100
9,100,14.5,100,100
9,100,13.25,100,100
9,100,12.25,100,100
9,100,11,100,100
9,100,10,100,100
9,100,9,100,100
9,100,7.75,100,100
9,100,6.25,100,100
9,100,5.25,100,100
9,100,4.25,100,100
9,100,3.25,100,100
9,100,2.25,100,100
9,100,1.25,100,100
9,100,0.25,100,100
9,100,81,100,0.75
9,100,78.5,100,2
9,100,75.5,100,3.5
9,100,72,100,4.5
9,100,68,100,5.5
9,100,63.5,100,6.5
9,100,58.5,100,8
9,100,53,100,9.75
9,100,47,100,12
9,100,40.5,100,14.75
9,100,33.5,100,18
9,100,26,100,21.75
9,100,18,100,26
9,100,9.5,100,30.75
9,100,0.5,100,36
9,100,22.5,100,9
9,100,15.75,100,19
9,100,9.5,100,29.25
9,100,3.75,100,39.75
9,100,96,100,1.5
7.65,43.5,95,100,6.25
6.3,41.75,94,100,11.5
5.4,40.25,57.25,100,15.5
5.4,38.75,54.5,100,21
5.4,37.75,52.25,100,26
5.4,36.75,50.5,100,30.5
5.4,35.25,48.25,100,34.5
5.4,34.25,46.5,100,38
5.4,33.25,45.25,100,41
5.4,32.25,43.75,100,44
5.4,31,42.75,100,46.5
5.4,30,41.75,100,49.5
5.4,29,40.75,100,52
5.4,28,39.75,100,54
