1.8,88,100,100,100,100,-10,25,25,25,25,25
1.8,82.5,100,100,100,100,-11,25,25,25,25,27
1.8,76.5,95.5,100,100,100,-12,-16,25,25,25,29
1.8,70,86,100,100,100,-13,-19,25,25,25,31
1.8,63,75,100,100,100,-14,-22,25,25,25,33
1.8,55.5,63,100,100,100,-15,-24,25,25,25,35
1.8,48.5,51,100,100,100,-14,-24,25,25,25,35
1.8,42,39.5,100,100,100,-13,-23,25,25,25,35
3.15,36,28.5,28.5,100,100,-12,-22,-22,25,25,35
4.5,30,30,18,100,100,-12,-12,-21,25,25,35
4.5,24,24,8,100,100,-12,-12,-20,25,25,35
3.15,18.25,61.5,61.5,100,2.5,-11.5,-11.5,-11.5,25,21,35
1.8,13,56.25,100,100,100,-10.5,-10.5,25,25,25,35
1.8,7.75,51.5,100,100,100,-10.5,-9.5,25,25,25,35
1.8,2,47.25,100,100,100,-11.5,-8.5,25,25,25,35
1.8,52,43.5,100,3.25,100,-11.5,-7.5,25,10.5,25,35
1.8,47,41.25,100,7.75,100,-10,-4.5,25,9,25,33
1.8,42.5,39.5,100,12.5,100,-9,-3.5,25,9.5,25,33
1.8,38.5,38.25,100,17.25,100,-8,-2.5,25,9.5,25,33
1.8,34.75,37.5,100,22.5,100,-7.5,-1.5,25,10.5,25,33
1.8,31,37.25,100,28.25,100,-7.5,-0.5,25,11.5,25,33
1.8,27.75,37.25,100,34,100,-6.5,0,25,11.5,25,33
1.8,24,36.25,100,40.5,100,-7.5,-2,25,13,25,35
1.8,20.75,35,100,47.5,100,-6.5,-2.5,25,14,25,35
1.8,19,35,100,53,100,-3.5,0,25,11,25,33
1.8,18.5,35.5,100,57,100,-1,1,25,8,25,31
1.8,18,36.5,100,60.5,100,-1,2,25,7,25,31
1.8,18,37.25,100,63.5,100,0,1.5,25,6,25,31
1.8,18,38.25,100,66,100,0,2,25,5,25,31
1.8,18.25,39,100,68,100,0.5,1.5,25,4,25,31
1.8,18,39,100,70.5,100,-0.5,0,25,5,25,33
1.8,17.5,39,100,72.5,100,-1,0,25,4,25,33
1.8,17.25,38.75,100,74,100,-0.5,-0.5,25,3,25,33
1.8,16.25,37.75,100,76,100,-2,-2,25,4,25,35
1.8,14.75,36.75,100,77.5,100,-3,-2,25,3,25,35
1.8,14.25,36.75,100,78.25,100,-1,0,25,1.5,25,33
1.8,13.25,36.75,100,78.75,100,-2,0,25,1,25,33
1.8,12.75,36.5,100,79.5,100,-1,-0.5,25,1.5,25,33
1.8,12.5,36.25,100,80.75,100,-0.5,-0.5,25,2.5,25,33
1.8,12.5,35.5,100,81.5,100,0,-1.5,25,1.5,25,33
1.8,12.25,34.5,100,82,100,-0.5,-2,25,1,25,33
1.8,13.25,34,100,81.25,100,2,-1,25,-1.5,25,31
1.8,14.25,33.5,100,80.25,100,2,-1,25,-2,25,31
1.8,15,33,100,79.25,100,1.5,-1,25,-2,25,31
1.8,15.25,32,100,78.75,100,0.5,-2,25,-1,25,31
1.8,17,32.25,100,77.25,100,3.5,0.5,25,-3,25,29
1.8,18.5,32.25,100,76,100,3,0,25,-2.5,25,29
1.8,21,33.25,100,73.75,100,5,2,25,-4.5,25,27
1.8,23,33.75,100,71,100,4,1,25,-5.5,25,27
1.8,24.5,32.75,100,69.25,100,3,-2,25,-3.5,25,29
1.8,25.5,30.25,100,68.5,100,2,-5,25,-1.5,25,31
3.15,26.5,27.25,27.25,67.5,100,2,-6,-6,-2,25,31
4.5,27.25,27.25,23.75,66.5,100,1.5,1.5,-7,-2,25,31
5.4,67.75,28.25,19.75,15.25,100,-4.5,2,-8,-1,25,31
6.75,65,29.25,29.25,14.75,65,-5.5,2,2,-1,-1,31
5.4,61.75,29.75,10.25,14.75,100,-6.5,1,-10,0,25,31
5.4,57,29.75,3.75,16,100,-9.5,0,-13,2.5,25,33
5.4,50.75,28.75,11,18.5,4.25,-12.5,-2,-16.5,5,16,35
5.4,44,27.75,3.25,21,12.75,-13.5,-2,-15.5,5,17,35
4.05,26.5,26.5,81.25,71.25,4,-2.5,-2.5,-3,4,14.5,35
2.7,25.5,79.5,79.5,72.75,11.75,-2,-3.5,-3.5,3,15.5,35
1.8,24.25,78.25,100,73.75,100,-2.5,-2.5,25,2,25,35
1.8,23.25,77,100,75.25,100,-2,-2.5,25,3,25,35
1.8,22.25,76,100,76.25,100,-2,-2,25,2,25,35
1.8,21,74.5,100,77.25,100,-2.5,-3,25,2,25,35
1.8,20,73.25,100,78.25,100,-2,-2.5,25,2,25,35
1.8,18.75,71.5,100,79.5,100,-2.5,-3.5,25,2.5,25,35
1.8,17.75,70.25,100,80.5,100,-2,-2.5,25,2,25,35
1.8,16.5,69,100,81.5,100,-2.5,-2.5,25,2,25,35
1.8,15.5,68,100,82.5,100,-2,-2,25,2,25,35
1.8,14.5,67,100,83.75,100,-2,-2,25,2.5,25,35
1.8,13.5,65.5,100,84.75,100,-2,-3,25,2,25,35
1.8,12.5,64.5,100,86.25,100,-2,-2,25,3,25,35
1.8,11.5,63.5,100,87.25,100,-2,-2,25,2,25,35
1.8,10.5,62.5,100,88.5,100,-2,-2,25,2.5,25,35
1.8,9.5,61.25,100,89.5,100,-2,-2.5,25,2,25,35
1.8,8.5,60,100,90.75,100,-2,-2.5,25,2.5,25,35
1.8,7.5,58.5,100,91.75,100,-2,-3,25,2,25,35
1.8,6.5,56.5,100,92.75,100,-2,-4,25,2,25,35
1.8,5.5,54,100,93.75,100,-2,-5,25,2,25,35
1.8,4.5,51.25,100,94.75,100,-2,-5.5,25,2,25,35
1.8,3.5,48.75,100,95.75,100,-2,-5,25,2,25,35
1.8,2.5,46.25,100,96.75,100,-2,-5,25,2,25,35
1.8,1.5,43.5,100,97.75,100,-2,-5.5,25,2,25,35
1.8,0.5,40.25,100,98.75,100,-2,-6.5,25,2,25,35
1.8,98.75,37.5,100,0.5,100,-2,-5.5,25,2,25,35
1.8,98.75,35.25,100,0.5,100,0,-4.5,25,0,25,33
1.8,0.5,33.5,100,98.75,100,2,-3.5,25,-2,25,31
1.8,2.5,32.25,100,96.75,100,4,-2.5,25,-4,25,29
1.8,5.5,31.5,100,93.75,100,6,-1.5,25,-6,25,27
1.8,9.5,31.25,100,89.75,100,8,-0.5,25,-8,25,25
1.8,12.5,29.5,100,86.75,100,6,-3.5,25,-6,25,27
1.8,14.5,26.25,100,84.75,100,4,-6.5,25,-4,25,29
1.8,15.5,21.5,100,83.75,100,2,-9.5,25,-2,25,31
3.15,16.5,16.25,16.25,82.75,100,2,-10.5,-10.5,-2,25,31
4.5,17.5,17.5,10.5,81.75,100,2,2,-11.5,-2,25,31
5.4,65.5,18.5,4.25,31.25,100,1.5,2,-12.5,-2,25,31
6.75,66.5,19.5,19.5,30.75,80.25,2,2,2,-1,-1,31
8.1,67,67,20.5,30.75,79.25,1,1,2,0,-2,31
9,100,67,21.5,100,78.25,25,0,2,25,-2,31
9,100,65.5,21.5,100,78.25,25,-3,0,25,0,33
7.65,63.5,63.5,21.5,35.75,78.25,-4,-4,0,5,0,33
6.3,61,21.5,21.5,37.75,78.25,-5,0,0,4,0,33
5.4,58,21.5,23.75,39.25,39.75,-6,0,-2,3,12.5,33
4.05,21.5,21.5,23.25,78.25,45.5,0,0,-1,0,11.5,33
2.7,21.5,22.75,22.75,78.25,51.25,0,-1,-1,0,11.5,33
1.8,21.5,21.75,100,78.25,100,0,-2,25,0,25,33
1.8,21.5,21.25,100,78.25,100,0,-1,25,0,25,33
1.8,21.5,20.25,100,78.25,100,0,-2,25,0,25,33
1.8,21.5,18.75,100,78.25,100,0,-3,25,0,25,33
1.8,21.5,17.75,100,78.25,100,0,-2,25,0,25,33
1.8,21.5,16.25,100,78.25,100,0,-3,25,0,25,33
1.8,21.5,14.25,100,78.25,100,0,-4,25,0,25,33
1.8,21.5,11.75,100,78.25,100,0,-5,25,0,25,33
1.8,21.5,8.75,100,78.25,100,0,-6,25,0,25,33
1.8,21.5,5.25,100,78.25,100,0,-7,25,0,25,33
1.8,21.5,1.25,100,78.25,100,0,-8,25,0,25,33
1.8,21.5,98,100,78.25,100,0,-3.5,25,0,25,33
1.8,21.5,96.5,100,78.25,100,0,-3,25,0,25,33
1.8,21.5,94.5,100,78.25,100,0,-4,25,0,25,33
1.8,20.5,92,100,79.25,100,-2,-5,25,2,25,35
1.8,19.5,90,100,80.25,100,-2,-4,25,2,25,35
1.8,18.5,88.5,100,81.25,100,-2,-3,25,2,25,35
1.8,17.5,86.5,100,82.25,100,-2,-4,25,2,25,35
1.8,16.5,85,100,83.25,100,-2,-3,25,2,25,35
1.8,15.5,83.75,100,84.25,100,-2,-2.5,25,2,25,35
1.8,14.5,82,100,85.25,100,-2,-3.5,25,2,25,35
1.8,13.5,80.75,100,86.25,100,-2,-2.5,25,2,25,35
1.8,12.25,79.25,100,87.25,100,-2.5,-3,25,2,25,35
1.8,11.25,78.25,100,88.25,100,-2,-2,25,2,25,35
1.8,10.25,77,100,89.25,100,-2,-2.5,25,2,25,35
