5.4,52,51,100,100
5.4,53.5,51,100,100
5.4,53.5,50.25,100,100
5.4,52,48,100,100
5.4,49,44.75,100,100
5.4,44.5,40,100,100
5.4,39.5,35.25,100,100
5.4,34,30.5,100,100
5.4,29,26.25,100,100
5.4,21.75,20.5,100,100
4.05,15,15.25,100,100
5.4,2.75,9.5,100,100
5.4,1.75,3.75,7.5,100
5.4,52,47.5,5.5,2
5.4,44.5,43.5,13.25,7.75
4.05,13.5,40,40.75,13.25
2.7,4,37,51,19.25
4.05,52.25,34.5,6,25.75
5.4,12,32.5,41.5,32
5.4,4,31,48,37.75
6.75,56.5,40,3.75,36.75
8.1,53.5,35.75,12,46.5
9,100,31.75,100,55.75
9,100,27.5,100,64.5
9,100,23.5,100,72.75
9,100,19.25,100,80.5
9,100,15.5,100,87.75
9,100,11.25,100,94.5
9,100,7.25,100,100
9,100,3.75,100,100
9,100,0.5,100,100
9,100,74,100,2.25
9,100,72,100,5.5
7.65,35.25,69.5,91.5,9
6.3,34.25,67.5,95,13
5.4,33.25,15,98,82.5
5.4,32.25,14,100,83.5
5.4,31.25,13,100,84.5
5.4,30.25,12,100,86
5.4,29,11,100,87
5.4,27.5,10,100,88.5
5.4,26.5,8.5,100,89.5
5.4,25,6.75,100,90.5
5.4,23.5,4.5,100,91.75
5.4,21.5,1.75,100,93
5.4,19.5,46.75,100,1.5
5.4,17.25,40.75,100,5.25
5.4,14.5,35.25,100,9.5
5.4,11.25,30.25,100,14.25
5.4,7.5,25.75,100,19.5
5.4,3.25,21.75,100,25.25
5.4,34.5,18.25,1.5,31.5
5.4,26.5,15.25,6.75,37.25
5.4,19,13.75,11.5,42.5
5.4,11,11.75,17.75,48.5
5.4,3.5,10.25,24.5,55
6.75,77.25,12.5,3.5,91.25
8.1,76.25,5.75,11,92.25
9,100,19.5,100,1.5
9,100,14.25,100,9.25
9,100,9.5,100,17.5
9,100,5.25,100,26.25
9,100,1.5,100,35.5
9,100,100,100,1.75
9,100,100,100,4.5
7.65,68.25,100,74,6.75
6.3,67.25,100,80,9.5
5.4,66.25,100,85.5,1.75
5.4,65.25,100,90.5,2.75
5.4,64.25,100,95,3.75
5.4,63.25,100,99,4.75
5.4,62.25,100,100,5.75
5.4,61.25,100,100,6.75
5.4,60.25,98.5,100,7.75
5.4,59.25,94.5,100,8.75
5.4,58.25,90,100,9.75
5.4,57.25,85,100,10.75
5.4,55.75,79.5,100,11.75
5.4,53.75,73.5,100,12.75
5.4,51.5,67.5,100,13.75
5.4,48.75,61.5,100,15
5.4,45.75,55,100,16.75
5.4,42.5,48.5,100,18.5
5.4,39.5,41.5,100,20.25
5.4,36.25,35,100,22.5
5.4,33,29,100,25.25
5.4,29.25,23.25,100,28.5
5.4,25,17.75,100,32.25
5.4,20.25,12.5,100,36.5
5.4,15,7,100,41.25
5.4,9.25,1.25,100,46.5
5.4,3,67.5,100,4
5.4,46.75,61.75,3.75,9.5
5.4,43,55.5,10,15.25
5.4,39.75,49,15.75,20.5
5.4,37,43,21.75,25.75
5.4,34.75,36.5,27.75,31.25
5.4,33,29.5,33.75,36.25
5.4,31.75,22,39.75,41.5
5.4,30.75,14.25,45.25,46.75
5.4,29.75,6.75,50.25,51.75
4.05,65.25,45.25,100,0.75
2.7,64.25,40.25,100,8.75
1.8,63.25,100,100,100
1.8,62.25,100,100,100
1.8,61.25,100,100,100
1.8,60.25,100,100,100
1.8,59.25,100,100,100
1.8,58.25,100,100,100
1.8,57.25,100,100,100
1.8,56.25,100,100,100
1.8,55.25,100,100,100
1.8,54.25,100,100,100
1.8,53.25,100,100,100
1.8,52.25,100,100,100
1.8,51.25,100,100,100
1.8,50.25,100,100,100
1.8,49.25,100,100,100
1.8,48.25,100,100,100
1.8,47.25,100,100,100
1.8,46.25,100,100,100
1.8,45.25,100,100,100
1.8,44,100,100,100
1.8,42.5,100,100,100
1.8,40.5,100,100,100
1.8,38.5,100,100,100
1.8,36,100,100,100
1.8,34,100,100,100
1.8,32,100,100,100
1.8,30,100,100,100
1.8,27.5,100,100,100
1.8,24.5,100,100,100
1.8,21,100,100,100
1.8,17,100,100,100
1.8,12.5,100,100,100
1.8,7.5,100,100,100
1.8,3,100,100,100
1.8,30,100,3,100
3.15,22.75,38,9.5,97.25
1.8,16,100,16.5,100
1.8,9.75,100,24,100
1.8,4,100,32,100
1.8,89.75,100,1.25,100
3.15,88.5,14.5,6,100
4.5,87,8.75,11.25,100
5.4,35,3.25,46.75,100
5.4,31.75,50.5,49.5,2
5.4,29,46.75,51.75,7.5
5.4,26,43.5,53.75,13.5
5.4,23.5,40.75,55.25,19
5.4,21.5,38.5,57.25,24.25
5.4,19,36,59.25,29.5
5.4,17,34,60.75,35
5.4,15.5,32,62.75,41
5.4,14.25,29.5,64.5,46.5
5.4,13.25,27.5,66.5,51.5
5.4,12,26,68.75,56
5.4,11,24.25,70.75,60
5.4,10,22.5,72.5,63.5
5.4,8.75,21,74.25,66.5
5.4,7.25,19.25,75.75,69
5.4,6,17.25,77.25,71
5.4,4.5,15.5,79.25,73
5.4,2.75,13.75,81.25,74.75
5.4,1.5,12.25,83.25,77
5.4,0.5,10.75,85,79
5.4,96.5,9,0.5,81.25
5.4,95.5,7.25,1.5,83
5.4,94.5,5.75,2.5,84.5
5.4,93.5,3.75,3.5,86
5.4,92.5,1.25,4.5,88
5.4,91.5,58.5,5.5,1.75
5.4,90.5,56.25,7,5
6.75,89.5,33.5,8,100
8.1,88.5,28,9.5,100
9,100,22,100,100
9,100,15.5,100,100
9,100,8.5,100,100
9,100,1,100,100
9,100,3.5,100,7
9,100,100,100,2.5
7.65,81,98.75,34,8
6.3,79.75,97,38.5,14
5.4,78.75,38.25,42.5,49.75
5.4,77.25,37.25,46,52.25
5.4,76.25,36.25,49,54.75
5.4,75.25,35.25,51.5,56.75
5.4,74.25,34.25,53.5,58.75
5.4,73,33.25,55,61
5.4,71.25,32.25,56,62.75
5.4,70,31,57,64
5.4,68.5,29.25,58,65
6.75,67.5,72.25,59,78
8.1,66.5,67.25,60,82.25
9,100,61.75,100,86
9,100,55.75,100,89.25
9,100,50.25,100,92
9,100,44.25,100,94.25
9,100,38.75,100,96
9,100,33.25,100,97.25
9,100,28,100,98.25
9,100,22.5,100,99.25
9,100,17.5,100,100
9,100,12,100,100
9,100,6.5,100,100
9,100,1.5,100,100
9,100,53,100,3
9,100,50,100,7.5
9,100,47.5,100,11.5
9,100,45.5,100,15.5
9,100,43.75,100,19
9,100,42,100,22.75
9,100,40.75,100,26.75
9,100,39.25,100,31
9,100,38.25,100,35.5
9,100,37.25,100,40
9,100,36.25,100,44
9,100,35.25,100,48
9,100,35.25,100,50.5
9,100,34.75,100,52.5
9,100,34.5,100,54
9,100,34.5,100,55.75
9,100,34.25,100,57
9,100,34,100,58.75
9,100,33.25,100,60
9,100,33,100,60.75
9,100,32.75,100,61
9,100,33,100,60
9,100,33.75,100,59
9,100,34.25,100,58.5
9,100,36.25,100,57.25
9,100,38,100,55.75
9,100,38.25,100,55.5
9,100,39,100,54.75
9,100,38.75,100,55
7.65,29.5,38.75,81.75,55
6.3,26.5,38.75,81.75,55.25
5.4,24,51.5,81.75,58.5
5.4,21,50.5,82.75,59.5
4.05,36,49.5,58.5,60.5
2.7,35,48.5,60.25,61.5
1.8,34,100,61.5,100
1.8,32.5,100,62.5,100
1.8,31.5,100,63.75,100
1.8,30,100,65.25,100
1.8,28.75,100,67,100
1.8,27.75,100,68.25,100
1.8,26.25,100,69.25,100
1.8,24.25,100,70.25,100
1.8,23.75,100,70.25,100
1.8,23.5,100,70.25,100
1.8,23.25,100,70.25,100
1.8,22,100,71.25,100
1.8,21,100,72.25,100
1.8,20,100,73.25,100
1.8,18.75,100,74.25,100
1.8,18,100,74.25,100
1.8,17.25,100,74.25,100
1.8,16.5,100,74.25,100
1.8,15.25,100,74.5,100
1.8,14.5,100,73.5,100
1.8,14.25,100,72.5,100
1.8,14.5,100,71.5,100
1.8,16.25,100,69.5,100
1.8,18.25,100,67.5,100
1.8,20.25,100,65.5,100
1.8,21.75,100,63.5,100
1.8,24,100,60.5,100
1.8,25,100,59,100
1.8,25.5,100,57.25,100
1.8,25.25,100,56.25,100
1.8,25.75,100,54.5,100
1.8,26.5,100,52.5,100
1.8,27.75,100,50.75,100
1.8,28.75,100,49.25,100
1.8,28.75,100,48.25,100
1.8,28.5,100,47.25,100
3.15,27.75,29.5,46.25,56.5
3.15,28.5,29.5,44.25,56.25
1.8,29,100,42.25,100
1.8,29.75,100,40.75,100
1.8,31,100,38,100
1.8,32,100,35.25,100
1.8,32.25,100,34,100
1.8,33,100,33,100
1.8,33.25,100,32.5,100
1.8,33,100,33.25,100
1.8,32.75,100,33.75,100
1.8,32.25,100,33.75,100
1.8,32.25,100,33.75,100
1.8,32.75,100,33.25,100
1.8,31.75,100,34,100
1.8,30.25,100,36,100
1.8,29,100,38,100
1.8,28.75,100,38.75,100
1.8,28.75,100,39.75,100
1.8,28.75,100,40.25,100
1.8,28.75,100,41.25,100
1.8,28.25,100,42.5,100
1.8,28,100,44.25,100
1.8,27.5,100,45.75,100
1.8,26,100,48,100
1.8,24.75,100,50.5,100
1.8,23.25,100,53.5,100
1.8,21.25,100,57,100
1.8,19.75,100,60.5,100
1.8,18.75,100,64,100
1.8,17.25,100,67.75,100
1.8,16.25,100,71,100
1.8,15.25,100,73.75,100
1.8,13.75,100,76,100
1.8,12.75,100,78.75,100
1.8,11.75,100,81,100
1.8,10.5,100,82.75,100
1.8,9.5,100,84.25,100
1.8,8.5,100,86.25,100
1.8,7.5,100,87.75,100
1.8,6.5,100,88.75,100
1.8,5.5,100,90,100
1.8,4.25,100,91,100
3.15,2.75,9.25,92,95.75
4.5,0.75,6.75,93,96.75
5.4,24.25,4.75,44,97.75
6.75,23,97,51.25,4.75
5.4,22,2.25,58,99.75
5.4,21,1.25,64.25,100
5.4,20,0.25,70,100
5.4,19,100,75.25,0.75
5.4,18,100,80,1.75
5.4,17,100,84.25,2.75
5.4,16,100,88,3.75
5.4,15,100,91.25,4.75
5.4,14,99.75,94,5.75
5.4,13,98.25,96.25,6.75
5.4,12,96.5,98,7.75
5.4,11,94.75,99.25,8.75
5.4,10,92.75,100,9.75
5.4,9,91,100,10.75
5.4,8,89,100,11.75
5.4,7,87,100,12.75
5.4,6,84.5,100,13.75
5.4,4.5,82,100,14.75
5.4,2.75,79.5,100,16.25
5.4,1.25,76.5,100,17.5
5.4,75.5,73,0.25,18.75
5.4,69.25,69,2,19.75
5.4,62.5,64.5,3.5,20.75
5.4,55.25,59.5,5,22.25
5.4,47.5,54,7,24.25
5.4,39.25,48,9.5,26.25
5.4,30.5,41.5,12.5,28.25
5.4,22,34.5,16,30
5.4,13,27,20,31.25
5.4,3.5,19,24.5,33
5.4,21.5,10.5,6.5,35.25
5.4,10.75,1.5,17,38
5.4,0.5,23.75,28,8
5.4,47.25,19.25,9.25,18
5.4,42.5,15.25,18.5,27.75
5.4,38.25,11.75,27.25,37.25
5.4,34.5,8.75,35.5,46.25
5.4,31.25,6.25,43.25,54.75
5.4,28.5,4.25,50.5,62.75
5.4,26.25,2.75,57.25,70.25
5.4,24.5,1.75,63.5,77.25
5.4,23.25,0.75,69.25,83.75
5.4,22.25,100,74.5,0.25
5.4,21.25,100,79.25,1.25
5.4,20.25,100,83.5,2.25
5.4,19.25,100,87.25,3.25
5.4,18.25,100,90.5,4.25
5.4,17.25,100,93.25,5.25
5.4,16.25,100,95.5,6.25
5.4,15.25,100,97.25,7.25
5.4,14.25,100,98.5,8.25
4.05,45,100,100,9.25
2.7,44,100,100,10.75
1.8,43,100,100,100
1.8,42,100,100,100
1.8,41,100,100,100
1.8,40,100,100,100
1.8,39,100,100,100
1.8,38,100,100,100
1.8,37,100,100,100
1.8,36,100,100,100
1.8,35,100,100,100
1.8,34,100,100,100
1.8,33,100,100,100
1.8,32,100,100,100
1.8,31,100,100,100
1.8,30,100,100,100
1.8,29,100,100,100
1.8,28,100,100,100
1.8,27,100,100,100
1.8,26,100,100,100
1.8,25,100,100,100
1.8,24,100,100,100
1.8,23,100,100,100
1.8,22,100,100,100
1.8,21,100,100,100
1.8,20,100,100,100
1.8,19,100,100,100
1.8,18,100,100,100
1.8,17,100,100,100
1.8,16,100,100,100
1.8,14.5,100,100,100
1.8,13.5,100,100,100
1.8,12,100,100,100
1.8,10,100,100,100
1.8,8.25,100,100,100
1.8,6.75,100,100,100
1.8,5.75,100,100,100
1.8,4.75,100,100,100
1.8,4.75,100,100,100
1.8,5.5,100,100,100
1.8,7.5,100,100,100
1.8,10,100,100,100
1.8,12,100,100,100
1.8,14.5,100,100,100
1.8,16.5,100,100,100
1.8,19,100,100,100
1.8,21,100,100,100
1.8,22.5,100,100,100
1.8,24.5,100,100,100
1.8,26,100,100,100
1.8,28,100,100,100
1.8,29.5,100,100,100
1.8,30.5,100,100,100
1.8,31,100,100,100
1.8,31,100,100,100
3.15,30.5,37.75,77,35.5
4.5,29.5,35.5,70.5,32.75
5.4,41.75,32.75,49.75,30.5
6.75,48.75,26,42.75,58.25
8.1,55.25,24.5,36.25,52.25
9,100,23,100,45.75
9,100,20.75,100,39.75
9,100,18,100,35.25
9,100,14.75,100,32.25
9,100,11,100,30.75
9,100,6.75,100,30.75
9,100,2,100,32.25
9,100,87.5,100,3.25
7.65,56.25,87.5,35.25,8
6.3,50.75,87.5,39.75,13.25
5.4,44.75,79,43.75,24
5.4,37.25,78,48.25,29.25
5.4,29.25,77,52.25,34
5.4,20.75,76,55.75,38.25
5.4,12.5,75,59.5,42
5.4,4.5,74,63,45.25
5.4,47.5,73,3,48
5.4,44.75,72,10,50.25
5.4,42.5,71,17.25,52
5.4,40.75,70,24,53.25
5.4,39.5,69,30.25,54.25
5.4,38.5,68,36,55.25
5.4,37.5,67,41.25,56.25
5.4,36.5,66,46,57.25
5.4,35.5,65,50.25,58.25
5.4,34.5,63.5,54,59.25
5.4,33.5,61.5,57.25,60.25
5.4,32.5,59.5,60,61.25
5.4,31.5,57,62.25,62.25
5.4,30.5,54,64,63.25
5.4,29.5,51,66,64.25
5.4,28.5,47.75,67.5,65.25
5.4,27.5,44.5,68.75,66.25
5.4,26.25,41.5,70.25,67.25
5.4,25.25,39,71.25,68.25
5.4,24.25,36.25,72.25,69.25
5.4,23,33.75,73.5,70.25
5.4,22,30.75,75.25,71.25
5.4,21,27.75,76.5,72.25
5.4,19.5,24.5,77.5,73.25
5.4,18.5,21.75,77.75,73.75
5.4,18,19.5,77.25,73.75
5.4,16,16.75,77.75,74.25
5.4,13.5,14.5,77.75,74.5
5.4,9.5,11.5,78.75,76
5.4,5,8,79.75,77.75
5.4,0,5,80.75,79.5
5.4,16.25,2.5,5.5,81.5
5.4,8.75,0.5,11.5,83.25
5.4,1.75,90.25,18,1.25
6.75,64,23.25,4.75,100
8.1,59.75,21.25,11.75,100
9,100,19.75,100,100
9,100,18.75,100,100
9,100,17.75,100,100
9,100,16.5,100,100
9,100,15.25,100,100
9,100,14,100,100
9,100,12.5,100,100
9,100,10.75,100,100
9,100,10.5,100,100
9,100,10,100,100
9,100,9,100,100
9,100,7.75,100,100
9,100,5.75,100,100
9,100,3.25,100,100
9,100,1.25,100,100
9,100,60.25,100,1.25
9,100,57.75,100,3.25
9,100,55.75,100,5.75
9,100,54,100,8.5
9,100,52.5,100,11.5
9,100,51.25,100,14.25
9,100,49.5,100,16.5
9,100,48,100,18.25
9,100,46.5,100,20.5
9,100,45.25,100,23.25
9,100,43.5,100,26
9,100,41.75,100,28.25
9,100,39.5,100,30.25
9,100,36.75,100,31.75
9,100,33.5,100,32.75
9,100,29.75,100,34
9,100,25.5,100,35.75
9,100,20.75,100,38
9,100,15.5,100,40.75
9,100,9.75,100,44
9,100,3.5,100,47.75
9,100,22,100,3.25
9,100,15.25,100,10.5
9,100,9,100,18.25
9,100,3.25,100,26.5
9,100,89.5,100,2
9,100,88.5,100,6.75
9,100,87.5,100,11
9,100,86.5,100,14.75
9,100,85.5,100,18
9,100,84.5,100,20.75
9,100,83.5,100,23
9,100,82.5,100,24.75
9,100,81.5,100,26
9,100,80.5,100,27
9,100,79.5,100,28
9,100,78.5,100,29
9,100,77.5,100,30
9,100,76.5,100,31
9,100,75.25,100,32
9,100,73.5,100,33
9,100,71.25,100,34
9,100,68.5,100,35
9,100,65.75,100,36
9,100,63,100,37
9,100,60.75,100,38
9,100,58,100,39.25
9,100,55,100,40.25
9,100,51.75,100,41.25
9,100,48.25,100,42.5
9,100,44.75,100,43.75
9,100,41.75,100,44.75
9,100,39.25,100,45.75
9,100,36.25,100,46.75
9,100,33.25,100,47.75
9,100,30.75,100,48.75
9,100,27.75,100,49.75
9,100,24.75,100,50.75
9,100,21.25,100,52.25
9,100,17.5,100,53.5
9,100,14.25,100,54.75
9,100,11.5,100,55.75
9,100,9.25,100,56.75
9,100,7.25,100,57.75
9,100,5.5,100,59.25
9,100,3.75,100,61
9,100,1.75,100,62.25
9,100,92.5,100,0.5
9,100,91.5,100,2.25
9,100,90.5,100,3.75
9,100,89.5,100,5
9,100,89.5,100,5.75
9,100,90.5,100,5
9,100,92.5,100,3.75
9,100,95.5,100,1
9,100,3,100,76.5
9,100,7,100,75.75
9,100,11,100,74.5
9,100,15,100,72.75
7.65,16.25,18.5,100,70.5
