4.5,22.75,22.75,3.5,51.5,100,0.5,0.5,-17,-3,25,27,5.4,5.4,1.8,5.4,NaN
5.4,20,23.5,10.5,16.5,5,-8,1.5,-11.5,-1.5,17,27,9,5.4,1.8,9,1.8
5.4,14.5,23.75,3.25,17.25,14.5,-11,0.5,-14.5,1.5,19,29,9,5.4,1.8,9,1.8
5.4,8.5,23.25,32.75,19.5,5.5,-12,-1,-7.5,4.5,17.5,31,9,5.4,1.8,9,1.8
5.4,1.5,22.25,28.5,23.25,15.5,-14,-2,-8.5,7.5,20,33,9,5.4,1.8,9,1.8
6.75,64.5,20.75,20.75,5,53.75,-0.5,-3,-3,13,3,33,9,5.4,5.4,9,5.4
8.1,64.5,64.5,19,12,54.75,0,0,-3.5,14,2,33,9,9,5.4,9,5.4
9,100,64.5,17.75,100,55.75,25,0,-2.5,25,2,33,NaN,9,5.4,NaN,5.4
9,100,63.5,15,100,57.75,25,-2,-5.5,25,4,35,NaN,9,5.4,NaN,5.4
9,100,62.5,12.25,100,59.5,25,-2,-5.5,25,3.5,35,NaN,9,5.4,NaN,5.4
9,100,61.5,9.25,100,61.25,25,-2,-6,25,3.5,35,NaN,9,5.4,NaN,5.4
9,100,60.5,6.5,100,63.25,25,-2,-5.5,25,4,35,NaN,9,5.4,NaN,5.4
9,100,59.5,3.5,100,65,25,-2,-6,25,3.5,35,NaN,9,5.4,NaN,5.4
9,100,58.5,0.25,100,66.75,25,-2,-6.5,25,3.5,35,NaN,9,5.4,NaN,5.4
9,100,57.5,78.25,100,2.5,25,-2,-2,25,5.5,35,NaN,9,5.4,NaN,5.4
9,100,56.5,77.25,100,4.75,25,-2,-2,25,4.5,35,NaN,9,5.4,NaN,5.4
9,100,55.5,76.25,100,7.5,25,-2,-2,25,5.5,35,NaN,9,5.4,NaN,5.4
7.65,54.5,54.5,75.25,88.5,10.75,-2,-2,-2,9.5,6.5,35,9,9,5.4,9,5.4
6.3,53.5,73.75,73.75,92.75,14.5,-2,-3,-3,8.5,7.5,35,9,5.4,5.4,9,5.4
5.4,52.5,72,97.5,96.5,0.75,-2,-3.5,-2,7.5,2.5,35,9,5.4,1.8,9,1.8
5.4,51.5,70.5,96.5,99.75,1.75,-2,-3,-2,6.5,2,35,9,5.4,1.8,9,1.8
5.4,50.5,68.75,95.5,100,2.75,-2,-3.5,-2,25,2,35,9,5.4,1.8,NaN,1.8
5.4,49.5,67.5,94.5,100,3.75,-2,-2.5,-2,25,2,35,9,5.4,1.8,NaN,1.8
5.4,48.5,65.75,93.5,100,4.75,-2,-3.5,-2,25,2,35,9,5.4,1.8,NaN,1.8
5.4,47.5,64,92.5,100,5.75,-2,-3.5,-2,25,2,35,9,5.4,1.8,NaN,1.8
5.4,46.5,62,91.5,100,6.75,-2,-4,-2,25,2,35,9,5.4,1.8,NaN,1.8
5.4,45.5,60,90.25,100,8,-2,-4,-2.5,25,2.5,35,9,5.4,1.8,NaN,1.8
4.05,57.5,57.5,88.5,65.25,9,-5,-5,-3.5,11.5,2,35,5.4,5.4,1.8,5.4,1.8
2.7,55,86.25,86.25,70.5,10.5,-5,-4.5,-4.5,10.5,3,35,5.4,1.8,1.8,5.4,1.8
1.8,52,83.5,100,75.25,100,-6,-5.5,25,9.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,48.5,80.25,100,79.5,100,-7,-6.5,25,8.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,44.5,76.5,100,83.25,100,-8,-7.5,25,7.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,40,72.25,100,86.5,100,-9,-8.5,25,6.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,35,67.5,100,89.25,100,-10,-9.5,25,5.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,29.5,62.25,100,91.5,100,-11,-10.5,25,4.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,23.5,56.5,100,93.25,100,-12,-11.5,25,3.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,17,50.25,100,94.5,100,-13,-12.5,25,2.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,10,43.5,100,95.5,100,-14,-13.5,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,2.5,36.25,100,96.5,100,-15,-14.5,25,2,25,35,5.4,1.8,NaN,5.4,NaN
3.15,37,28.5,28.5,5.5,57.5,-8.5,-15.5,-15.5,16,11.5,35,5.4,1.8,1.8,5.4,1.8
4.5,33.25,33.25,20.25,14,62.75,-7.5,-7.5,-16.5,17,10.5,35,5.4,5.4,1.8,5.4,1.8
4.5,31,31,12.5,22,66.5,-4.5,-4.5,-15.5,16,7.5,33,5.4,5.4,1.8,5.4,1.8
4.5,30.25,30.25,5.25,28.5,68.75,-1.5,-1.5,-14.5,13,4.5,31,5.4,5.4,1.8,5.4,1.8
5.4,33.5,30,33.75,100,2.5,2,-0.5,-8,25,15.5,31,9,5.4,1.8,NaN,1.8
6.75,34.5,30.25,30.25,100,40.5,2,0.5,0.5,25,11.5,31,9,5.4,5.4,NaN,5.4
8.1,35.5,35.5,31,100,45.75,2,2,1.5,25,10.5,31,9,9,5.4,NaN,5.4
9,100,36.5,32,100,50.5,25,2,2,25,9.5,31,NaN,9,5.4,NaN,5.4
9,100,37.5,33,100,54.75,25,2,2,25,8.5,31,NaN,9,5.4,NaN,5.4
9,100,38.5,34,100,58.5,25,2,2,25,7.5,31,NaN,9,5.4,NaN,5.4
7.65,39.5,39.5,35,100,61.75,2,2,2,25,6.5,31,9,9,5.4,NaN,5.4
6.3,40.5,36,36,100,64.5,2,2,2,25,5.5,31,9,5.4,5.4,NaN,5.4
5.4,41.5,37,3.25,100,60.75,2,2,-6.5,25,11.5,31,9,5.4,1.8,NaN,1.8
4.05,38,38,0.5,68.5,66,2,2,-5.5,3.5,10.5,31,5.4,5.4,1.8,5.4,1.8
2.7,39,75,75,69.75,2.75,2,-2,-2,2.5,6.5,31,5.4,1.8,1.8,5.4,1.8
1.8,40,74.25,100,70.5,100,2,-1.5,25,1.5,25,31,5.4,1.8,NaN,5.4,NaN
1.8,41,73.75,100,70.75,100,2,-1,25,0.5,25,31,5.4,1.8,NaN,5.4,NaN
1.8,42,73.5,100,70.5,100,2,-0.5,25,-0.5,25,31,5.4,1.8,NaN,5.4,NaN
1.8,43,73.25,100,69.75,100,2,-0.5,25,-1.5,25,31,5.4,1.8,NaN,5.4,NaN
1.8,44,73,100,68.75,100,2,-0.5,25,-2,25,31,5.4,1.8,NaN,5.4,NaN
1.8,45,72.5,100,67.75,100,2,-1,25,-2,25,31,5.4,1.8,NaN,5.4,NaN
1.8,46,72.5,100,66.75,100,2,0,25,-2,25,31,5.4,1.8,NaN,5.4,NaN
1.8,47,72.5,100,65.75,100,2,0,25,-2,25,31,5.4,1.8,NaN,5.4,NaN
1.8,48,73,100,64.75,100,2,1,25,-2,25,31,5.4,1.8,NaN,5.4,NaN
1.8,49,74,100,63.75,100,2,2,25,-2,25,31,5.4,1.8,NaN,5.4,NaN
1.8,50,74.75,100,62.75,100,2,1.5,25,-2,25,31,5.4,1.8,NaN,5.4,NaN
1.8,50.75,75.75,100,61.75,100,1.5,2,25,-2,25,31,5.4,1.8,NaN,5.4,NaN
1.8,51.5,76.75,100,60.75,100,1.5,2,25,-2,25,31,5.4,1.8,NaN,5.4,NaN
1.8,51.75,77.25,100,59.75,100,0.5,1,25,-2,25,31,5.4,1.8,NaN,5.4,NaN
1.8,50.75,76.75,100,59.75,100,-2,-1,25,0,25,33,5.4,1.8,NaN,5.4,NaN
1.8,49,75,100,60.75,100,-3.5,-3.5,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,47.75,73.75,100,61.75,100,-2.5,-2.5,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,46.75,72.5,100,62.75,100,-2,-2.5,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,45.25,71,100,63.75,100,-3,-3,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,43.25,69,100,64.75,100,-4,-4,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,40.75,67.5,100,65.75,100,-5,-3,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,37.75,66.5,100,66.75,100,-6,-2,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,34.25,65.25,100,67.75,100,-7,-2.5,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,30.25,64.25,100,68.75,100,-8,-2,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,25.75,63.25,100,70,100,-9,-2,25,2.5,25,35,5.4,1.8,NaN,5.4,NaN
1.8,20.75,62.25,100,71,100,-10,-2,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,15.25,61.25,100,72,100,-11,-2,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,9.25,60.25,100,73,100,-12,-2,25,2,25,35,5.4,1.8,NaN,5.4,NaN
1.8,1,59,100,74,100,-17,-2.5,25,2,25,35,5.4,1.8,NaN,5.4,NaN
3.15,69.25,57.25,57.25,3.25,94.5,-4,-3.5,-3.5,12,2,35,5.4,1.8,1.8,5.4,1.8
